run_id,powder_id,block,tilt_deg,phase,trial,action,rpm,before_g,after_g,delta_g,flag,t_ms,sigma_g,drift_g,shock_g,retries,quality
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,0,,,0.0,0.0,0.0,,7540,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,1,,,0.0,0.0,0.0,,9635,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,2,,,0.0,0.0,0.0,,11750,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,3,,,0.0,0.0,0.0,,13844,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,4,,,0.0,0.0,0.0,,15959,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,5,,,0.0,0.0,0.0,,18053,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,6,,,0.0,0.0,0.0,,20154,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,7,,,0.0,0.0,0.0,,22269,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,B,0.0,hold,0,15,,0.0,0.0,0.0,,42726,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,B,45.0,hold,0,15,,0.0,0.0,0.0,,63191,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,B,90.0,hold,0,15,,0.0,0.0,0.0,,83656,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,96087,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,1,360.0,30.0,0.0,0.0004,0.0004,lowflow,102876,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,2,360.0,30.0,0.0004,0.0012,0.0008,,112153,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,3,360.0,30.0,0.0012,0.0012,0.0,lowflow,119516,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,4,360.0,30.0,0.0012,0.0012,0.0,lowflow,125924,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,5,360.0,30.0,0.0011,0.0012,0.0001,lowflow,132522,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,0,360.0,30.0,0.0,0.0006,0.0006,,144193,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,1,360.0,30.0,0.0006,0.0006,0.0,lowflow,150601,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,2,360.0,30.0,0.0006,0.0007,0.0001,lowflow,157007,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,3,360.0,30.0,0.0007,0.001,0.0003,lowflow,163415,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,4,360.0,30.0,0.001,0.0012,0.0002,lowflow,169821,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,5,360.0,30.0,0.0012,0.0012,0.0,,176231,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,187893,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,194301,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,200709,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,3,360.0,30.0,0.0,0.0007,0.0007,,207117,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,4,360.0,30.0,0.0007,0.0007,0.0,lowflow,213523,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,5,360.0,30.0,0.0007,0.0006,-0.0001,lowflow,219931,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,D,45.0,speed,0,3.0,15.0,0.0,0.0,0.0,,241169,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,D,45.0,speed,1,3.0,45.0,0.0,0.0,0.0,,248044,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,D,45.0,speed,2,3.0,90.0,0.0,0.0018,0.0018,,253303,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,0,360.0,30.0,0.0,0.0,0.0,lowflow,264976,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,0,1,,0.0,0.0,0.0,,267372,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,1,360.0,30.0,0.0,0.0,0.0,lowflow,273777,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,1,1,,0.0,0.0,0.0,,276160,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,2,360.0,30.0,0.0,0.0,0.0,lowflow,282566,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,2,1,,0.0,0.0,0.0,,284962,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,3,360.0,30.0,0.0,0.0,0.0,lowflow,291368,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,3,1,,0.0,0.0,0.0,,293767,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,4,360.0,30.0,0.0,0.0,0.0,,300171,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,4,1,,0.0,0.0,0.0,,302553,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,5,360.0,30.0,0.0,0.0001,0.0001,,308962,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,5,1,,0.0001,0.0,-0.0001,,311358,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,6,360.0,30.0,0.0,0.0,0.0,,317763,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,6,1,,0.0,0.0,0.0,,320159,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,7,360.0,30.0,0.0,0.0,0.0,,326564,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,7,1,,0.0,0.0,0.0,,328947,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,0,360.0,30.0,0.0,0.0006,0.0006,,340618,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,0,1,,0.0006,0.0006,0.0,,343014,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,1,360.0,30.0,0.0006,0.0009,0.0003,lowflow,349421,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,1,1,,0.0009,0.0009,0.0,,351805,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,2,360.0,30.0,0.0009,0.0011,0.0002,lowflow,358212,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,2,1,,0.0011,0.0011,0.0,,360609,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,3,360.0,30.0,0.0011,0.0018,0.0007,,367014,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,3,1,,0.0018,0.0019,0.0001,,370740,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,4,360.0,30.0,0.0019,0.0021,0.0002,lowflow,377147,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,4,1,,0.0021,0.0022,0.0001,,379545,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,5,360.0,30.0,0.0022,0.0024,0.0002,lowflow,385951,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,5,1,,0.0024,0.0024,0.0,,388348,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,6,360.0,30.0,0.0024,0.0023,-0.0001,lowflow,394743,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,6,1,,0.0023,0.0023,0.0,,397140,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,7,360.0,30.0,0.0023,0.0024,0.0001,lowflow,403544,,,,,
20260804T204316Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,7,1,,0.0024,0.0024,0.0,,405932,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,0,,,0.0,0.0,0.0,,7532,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,1,,,0.0,0.0,0.0,,9626,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,2,,,0.0,0.0,0.0,,11728,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,3,,,0.0,0.0,0.0,,13843,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,4,,,0.0,0.0,0.0,,15938,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,5,,,0.0,0.0,0.0,,18040,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,6,,,0.0,0.0,0.0,,20155,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,A,45.0,baseline,7,,,0.0,0.0,0.0,,22249,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,B,0.0,hold,0,15,,0.0,0.0,0.0,,42723,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,B,45.0,hold,0,15,,0.0,0.0,0.0,,63187,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,B,90.0,hold,0,15,,0.0,0.0,0.0,,83651,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,0.0,rotation,0,360.0,30.0,0.0,0.0051,0.0051,,96077,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,0.0,rotation,1,360.0,30.0,0.0051,0.009,0.0039,,102485,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,0.0,rotation,2,360.0,30.0,0.009,0.0127,0.0037,,108893,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,0.0,rotation,3,360.0,30.0,0.0127,0.0167,0.004,,115301,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,0.0,rotation,4,360.0,30.0,0.0167,0.0197,0.003,,121707,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,0.0,rotation,5,360.0,30.0,0.0197,0.0225,0.0028,,128114,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,45.0,rotation,0,360.0,30.0,0.0,0.0113,0.0113,,139789,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,45.0,rotation,1,360.0,30.0,0.0113,0.0203,0.009,,146194,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,45.0,rotation,2,360.0,30.0,0.0203,0.0285,0.0082,,152601,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,45.0,rotation,3,360.0,30.0,0.0285,0.0392,0.0107,,159007,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,45.0,rotation,4,360.0,30.0,0.0392,0.057,0.0178,,165411,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,45.0,rotation,5,360.0,30.0,0.0569,0.0766,0.0197,,171817,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,90.0,rotation,0,360.0,30.0,0.0,0.0632,0.0632,,184438,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,90.0,rotation,1,360.0,30.0,0.0632,0.0874,0.0242,,190846,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,90.0,rotation,2,360.0,30.0,0.0874,0.1195,0.0321,,197254,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,90.0,rotation,3,360.0,30.0,0.1195,0.1668,0.0473,,203661,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,90.0,rotation,4,360.0,30.0,0.1668,0.2063,0.0395,,210070,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,C,90.0,rotation,5,360.0,30.0,0.2063,0.2229,0.0166,,216476,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,D,45.0,speed,0,3.0,15.0,0.0,0.0572,0.0572,,238757,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,D,45.0,speed,1,3.0,45.0,0.0572,0.1295,0.0723,,245558,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,D,45.0,speed,2,3.0,90.0,0.1295,0.2406,0.1111,,250148,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,0,360.0,30.0,0.0,0.0029,0.0029,,261805,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,0,1,,0.0029,0.0029,0.0,,264202,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,1,360.0,30.0,0.0029,0.0063,0.0034,,270607,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,1,1,,0.0063,0.0063,0.0,,273004,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,2,360.0,30.0,0.0063,0.0091,0.0028,,279410,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,2,1,,0.0091,0.009,-0.0001,,281799,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,3,360.0,30.0,0.009,0.0118,0.0028,,288205,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,3,1,,0.0117,0.0118,0.0001,,290590,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,4,360.0,30.0,0.0118,0.0142,0.0024,,296999,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,4,1,,0.0142,0.0147,0.0005,,299396,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,5,360.0,30.0,0.0147,0.0168,0.0021,,305803,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,5,1,,0.0168,0.0168,0.0,,308185,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,6,360.0,30.0,0.0168,0.0196,0.0028,,314593,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,6,1,,0.0196,0.0197,0.0001,,316990,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,refeed,7,360.0,30.0,0.0197,0.0226,0.0029,,323397,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,0.0,tap,7,1,,0.0226,0.0227,0.0001,,325794,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,0,360.0,30.0,0.0,0.008,0.008,,337454,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,0,1,,0.008,0.008,0.0,,339851,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,1,360.0,30.0,0.008,0.0184,0.0104,,346255,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,1,1,,0.0184,0.0185,0.0001,,348638,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,2,360.0,30.0,0.0185,0.0257,0.0072,,355046,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,2,1,,0.0257,0.0258,0.0001,,357443,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,3,360.0,30.0,0.0258,0.0374,0.0116,,363851,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,3,1,,0.0374,0.0374,0.0,,366240,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,4,360.0,30.0,0.0374,0.0486,0.0112,,372645,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,4,1,,0.0486,0.0486,0.0,,375042,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,5,360.0,30.0,0.0486,0.0582,0.0096,,381448,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,5,1,,0.0582,0.0583,0.0001,,383830,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,6,360.0,30.0,0.0583,0.0689,0.0106,,390237,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,6,1,,0.0689,0.0695,0.0006,,393203,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,refeed,7,360.0,30.0,0.0695,0.077,0.0075,,399611,,,,,
20260804T211422Z_white-rice-flour,white-rice-flour,E,45.0,tap,7,1,,0.077,0.077,0.0,,402008,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,0,,,0.0,0.0,0.0,,7465,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,1,,,0.0,0.0,0.0,,9561,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,2,,,0.0,0.0,0.0,,11676,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,3,,,0.0,0.0,0.0,,13770,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,4,,,0.0,0.0,0.0,,15885,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,5,,,0.0,0.0,0.0,,17979,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,6,,,0.0,0.0,0.0,,20080,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,A,45.0,baseline,7,,,0.0,0.0,0.0,,22195,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,B,0.0,hold,0,15,,0.0,0.0,0.0,,42650,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,B,45.0,hold,0,15,,0.0,0.0,0.0,,63116,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,B,90.0,hold,0,15,,0.0,0.0,0.0,,83582,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,96015,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,102420,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,108827,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,3,360.0,30.0,0.0,0.0,0.0,lowflow,115233,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,4,360.0,30.0,0.0,0.0,0.0,,121641,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,0.0,rotation,5,360.0,30.0,0.0,0.0,0.0,,128048,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,139722,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,146126,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,152530,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,3,360.0,30.0,0.0,0.0,0.0,lowflow,158936,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,4,360.0,30.0,0.0,0.0,0.0,,165344,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,45.0,rotation,5,360.0,30.0,0.0,0.0,0.0,,171752,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,183424,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,189828,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,196234,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,3,360.0,30.0,0.0,0.0,0.0,lowflow,202640,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,4,360.0,30.0,0.0,0.0,0.0,,209048,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,C,90.0,rotation,5,360.0,30.0,0.0,0.0,0.0,,215455,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,D,45.0,speed,0,3.0,15.0,0.0,0.0,0.0,,236695,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,D,45.0,speed,1,3.0,45.0,0.0,0.0,0.0,,243677,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,D,45.0,speed,2,3.0,90.0,0.0,0.0012,0.0012,,248544,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,0,360.0,30.0,0.0,0.0,0.0,lowflow,260215,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,0,1,,0.0,0.0,0.0,,262611,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,1,360.0,30.0,0.0,0.0,0.0,lowflow,269015,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,1,1,,0.0,0.0,0.0,,271411,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,2,360.0,30.0,0.0,0.0,0.0,lowflow,277814,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,2,1,,0.0,0.0,0.0,,280197,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,3,360.0,30.0,0.0,0.0,0.0,lowflow,286605,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,3,1,,0.0,0.0,0.0,,289004,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,4,360.0,30.0,0.0,0.0,0.0,,295407,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,4,1,,0.0,0.0,0.0,,297804,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,5,360.0,30.0,0.0,0.0,0.0,,304208,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,5,1,,0.0,0.0,0.0,,306604,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,6,360.0,30.0,0.0,0.0,0.0,,313007,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,6,1,,0.0,0.0,0.0,,315390,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,refeed,7,360.0,30.0,0.0,0.0,0.0,,321796,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,0.0,tap,7,1,,0.0,0.0,0.0,,324193,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,0,360.0,30.0,0.0,0.0,0.0,lowflow,335855,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,0,1,,0.0,0.0,0.0,,338252,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,1,360.0,30.0,0.0,0.0019,0.0019,,344656,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,1,1,,0.0019,0.002,0.0001,,347053,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,2,360.0,30.0,0.002,0.0021,0.0001,lowflow,353460,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,2,1,,0.0021,0.002,-0.0001,,355842,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,3,360.0,30.0,0.002,0.0023,0.0003,lowflow,362251,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,3,1,,0.0023,0.0022,-0.0001,,364648,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,4,360.0,30.0,0.0022,0.0022,0.0,lowflow,371053,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,4,1,,0.0023,0.0023,0.0,,373451,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,5,360.0,30.0,0.0023,0.0023,0.0,lowflow,379845,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,5,1,,0.0023,0.0023,0.0,,382246,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,6,360.0,30.0,0.0023,0.0023,0.0,,388650,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,6,1,,0.0023,0.0024,0.0001,,391048,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,refeed,7,360.0,30.0,0.0024,0.003,0.0006,,397455,,,,,
20260804T224937Z_brown-rice-flour,brown-rice-flour,E,45.0,tap,7,1,,0.003,0.003,0.0,,399838,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,0,,,0.0,0.0,0.0,,7465,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,1,,,0.0,0.0,0.0,,9559,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,2,,,0.0,0.0,0.0,,11662,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,3,,,0.0,0.0,0.0,,13777,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,4,,,0.0,0.0,0.0,,15871,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,5,,,0.0,0.0,0.0,,17974,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,6,,,0.0,0.0,0.0,,20089,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,A,45.0,baseline,7,,,0.0,0.0,0.0,,22183,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,B,0.0,hold,0,15,,0.0,0.0,0.0,,42657,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,B,45.0,hold,0,15,,0.0,0.0,0.0,,63121,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,B,90.0,hold,0,15,,0.0,0.0,0.0,,83584,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,C,0.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,96008,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,C,0.0,rotation,1,360.0,30.0,0.0,0.001,0.001,,102416,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,C,0.0,rotation,2,360.0,30.0,0.001,0.002,0.001,,108825,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,C,0.0,rotation,3,360.0,30.0,0.002,0.0028,0.0008,,115232,,,,,
20260805T145725Z_sodium-alginate,sodium-alginate,C,0.0,rotation,4,360.0,30.0,0.0028,0.003,0.0002,lowflow,121640,,,,,
